Date,open,high,low,close,volume,SMA,EMA,RSI,GDP,CPI,CPI_inflation_rate,positive,neutral,negative
01-03-2022,164.695,166.6,161.97,163.2,83474425,166.182,165.6386524,32.34133009,25215.491,1.335137955,8.002799821,1.58E-05,3.03E-06,0.999981165
02-03-2022,164.39,167.36,162.95,166.56,79724750,165.559,165.8061701,36.05051665,25215.491,1.335137955,8.002799821,0.998510182,0.001482279,7.47E-06
03-03-2022,168.47,168.91,165.55,166.23,76678441,164.927,165.8832301,40.50306353,25215.491,1.335137955,8.002799821,0.946254313,0.039157987,0.014587691
04-03-2022,164.49,165.55,162.1,163.17,83819592,164.356,165.3899155,41.05916966,25215.491,1.335137955,8.002799821,0.999251068,0.000716954,3.20E-05
07-03-2022,163.36,165.02,159.04,159.3,96418845,163.556,164.2826582,36.00233781,25215.491,1.335137955,8.002799821,0.504010927,0.495924437,6.46E-05
08-03-2022,158.82,162.88,155.8,157.44,131148280,162.868,163.0385385,26.14236867,25215.491,1.335137955,8.002799821,0.999821723,0.000167526,1.07E-05
09-03-2022,161.475,163.41,159.41,162.95,91454905,163.156,163.0224406,37.17948718,25215.491,1.335137955,8.002799821,1.14E-08,1,7.26E-09
10-03-2022,160.2,160.39,155.98,158.52,105342033,162.734,162.203815,36.43979058,25215.491,1.335137955,8.002799821,2.99E-08,1,3.13E-09
11-03-2022,158.93,159.28,154.5,154.73,96970102,161.722,160.8449396,34.44691908,25215.491,1.335137955,8.002799821,0.036148805,0.939411223,0.024439897
14-03-2022,151.45,154.12,150.1,150.62,108732111,160.272,158.9858596,33.50987,25215.491,1.335137955,8.002799821,0.91826431,0.059027818,0.022707849
15-03-2022,150.9,155.57,150.38,155.09,92964302,159.461,158.2775215,44.03735632,25215.491,1.335137955,8.002799821,7.97E-06,0.99998641,5.61E-06
16-03-2022,157.05,160,154.46,159.59,102300157,158.764,158.516154,46.38678596,25215.491,1.335137955,8.002799821,0.250520557,0.000183199,0.749296308
17-03-2022,158.61,161,157.63,160.62,75615376,158.203,158.8986714,45.02470007,25215.491,1.335137955,8.002799821,2.61E-06,0.999989986,7.46E-06
18-03-2022,160.51,164.48,159.76,163.98,122055535,158.284,159.8225494,48.75,25215.491,1.335137955,8.002799821,0.536962628,0.000276325,0.462761074
21-03-2022,163.51,166.35,163.015,165.38,89029269,158.892,160.8329949,52.41792369,25215.491,1.335137955,8.002799821,0.500037624,4.07E-06,0.49995833
22-03-2022,165.51,169.42,164.91,168.82,80979755,160.03,162.2851777,52.50221435,25215.491,1.335137955,8.002799821,0.002042565,0.01335983,0.984597564
23-03-2022,167.99,172.64,167.65,170.21,98062674,160.756,163.7260545,54.30549546,25215.491,1.335137955,8.002799821,0.990567505,0.00928862,0.000143846
24-03-2022,171.06,174.14,170.21,174.07,90131418,162.311,165.6067718,61.59081242,25215.491,1.335137955,8.002799821,0.542974413,0.455644218,0.001381365
25-03-2022,173.88,175.28,172.75,174.72,80281664,164.31,167.2637224,67.60273973,25215.491,1.335137955,8.002799821,0.712569214,0.001388992,0.286041797
28-03-2022,172.17,175.73,172,175.6,90371916,166.808,168.7794092,71.20504437,25215.491,1.335137955,8.002799821,0.485013504,0.067789476,0.447197062
29-03-2022,176.69,179.01,176.34,178.96,100589440,169.195,170.6304257,69.68281288,25215.491,1.335137955,8.002799821,7.33E-05,7.46E-06,0.999919176
30-03-2022,178.55,179.61,176.7,177.77,92633154,171.013,171.9285302,75.71466738,25215.491,1.335137955,8.002799821,0.956692368,0.04305966,0.000248
31-03-2022,177.84,178.03,174.4,174.61,103049285,172.412,172.4160701,77.01086957,25215.491,1.335137955,8.002799821,0.999997497,4.77E-07,1.98E-06
01-04-2022,174.03,174.88,171.94,174.31,78751328,173.445,172.760421,85.90481964,25805.791,0.558253103,8.002799821,0.646720497,0.000128429,0.353151094
04-04-2022,174.57,178.49,174.44,178.44,76545983,174.751,173.7930717,85.75803982,25805.791,0.558253103,8.002799821,8.08E-06,0.999989748,2.14E-06
05-04-2022,177.5,178.3,174.415,175.06,70902999,175.375,174.0234223,74.53219156,25805.791,0.558253103,8.002799821,0.500009455,0.499983257,7.29E-06
06-04-2022,172.36,173.63,170.13,171.83,89058782,175.537,173.6246183,66.61725467,25805.791,0.558253103,8.002799821,0.013344287,0.986493707,0.000161935
07-04-2022,171.16,173.36,169.85,172.14,77594650,175.344,173.3546877,63.29856584,25805.791,0.558253103,8.002799821,0.496471928,0.50335578,0.000172273
08-04-2022,171.78,171.78,169.2,170.09,76575508,174.881,172.7611081,57.5167571,25805.791,0.558253103,8.002799821,0.999943018,5.33E-05,3.68E-06
11-04-2022,168.71,169.03,165.5,165.75,72246706,173.896,171.4863612,45.2373565,25805.791,0.558253103,8.002799821,0.50653653,9.40E-05,0.493369425
12-04-2022,168.02,169.87,166.64,167.66,79265181,172.766,170.7906591,46.10687023,25805.791,0.558253103,8.002799821,0.249629081,0.333785224,0.416585684
13-04-2022,167.39,171.04,166.77,170.4,70618925,172.029,170.7196302,44.19854568,25805.791,0.558253103,8.002799821,0.001253021,2.64E-05,0.998720527
14-04-2022,170.62,171.27,165.04,165.29,75329376,171.097,169.7324247,36.93543918,25805.791,0.558253103,8.002799821,0.00012937,6.04E-05,0.999810278
18-04-2022,163.92,166.5984,163.57,165.07,69023941,170.173,168.8847111,35.13971211,25805.791,0.558253103,8.002799821,0.999982953,2.91E-07,1.68E-05
19-04-2022,165.02,167.82,163.91,167.4,67723833,169.069,168.6147637,33.19767442,25805.791,0.558253103,8.002799821,2.90E-09,1,5.66E-09
20-04-2022,168.76,168.88,166.1,167.23,67718110,168.286,168.3629884,34.21210306,25805.791,0.558253103,8.002799821,0.499989684,0.499929918,8.04E-05
21-04-2022,168.91,171.53,165.91,166.42,87227768,167.745,168.0097178,36.80309378,25805.791,0.558253103,8.002799821,0.465028526,0.521698963,0.013272503
22-04-2022,166.46,167.8699,161.5,161.79,84882424,166.71,166.87886,32.29638009,25805.791,0.558253103,8.002799821,0.999901891,7.20E-05,2.61E-05
25-04-2022,161.12,163.17,158.46,162.88,96046376,165.989,166.1517946,25.92821782,25805.791,0.558253103,8.002799821,0.00483736,0.005586116,0.989576578
26-04-2022,162.25,162.34,156.72,156.8,94008394,165.094,164.4514683,23.92918332,25805.791,0.558253103,8.002799821,0.00483736,0.005586116,0.989576578
27-04-2022,155.91,159.79,155.38,156.57,88063191,163.985,163.0184741,26.17114304,25805.791,0.558253103,8.002799821,0.999824345,0.000152305,2.34E-05
28-04-2022,159.25,164.515,158.93,163.64,130216792,163.309,163.1314788,39.04074265,25805.791,0.558253103,8.002799821,0.199534389,0.600169905,0.200295715
29-04-2022,161.84,166.2,157.25,157.65,131747571,162.545,162.1348463,35.44007491,25805.791,0.558253103,8.002799821,0.99962759,4.58E-07,0.00037195
02-05-2022,156.71,158.23,153.27,157.96,123055265,161.834,161.3757833,39.93279917,25805.791,1.1023524,8.002799821,0.755254167,0.244189819,0.000555963
03-05-2022,158.15,160.71,156.32,159.48,88966526,161.042,161.0310954,39.32114883,25805.791,1.1023524,8.002799821,0.646392981,0.353504736,0.000102301
04-05-2022,159.67,166.48,159.26,166.02,107521649,160.921,161.938169,44.79809976,25805.791,1.1023524,8.002799821,0.499175919,0.500025567,0.000798524
05-05-2022,163.85,164.08,154.95,156.77,130525275,159.956,160.9985019,40.78719723,25805.791,1.1023524,8.002799821,8.38E-05,0.499919596,0.49999657
